group	node_shape	property_subject	property_kind	path	class	datatype	node	node_kind	min_count	max_count	has_value	min_length	max_length	min_inclusive	max_inclusive	pattern	flags	in_values
UniqueConstraint	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
UniqueConstraint	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
UniqueConstraint	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape/property/trait/5f161c9149882e0e10124bc5dd5c11f0fbe8ec452edd52bcec76b01e9252cb33	trait	urn:codex:bootstrap:1.0.0#scope		urn:cdx:value-type:ConceptName			1	1								
UniqueConstraint	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape	urn:codex:bootstrap:1.0.0#UniqueConstraint#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
ValidatorDefinition	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	true							
ValidatorDefinition	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape/property/predicate/5f546c9a189ba1e071b5307829a384e729d454595c9bf200239ff781c4443d54	predicate	urn:codex:bootstrap:1.0.0#codex/content		http://www.w3.org/2001/XMLSchema#string			1	1								
ValidatorDefinition	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValidatorDefinition	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape/property/trait/82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	trait	urn:codex:bootstrap:1.0.0#name		urn:cdx:value-type:ConceptName			1	1								
ValidatorDefinition	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinition#shape/property/trait/ab530a13e45914982b79f9b7e3fba994cfd1f3fb22f71cea1afbf02b460c6d1d	trait	urn:codex:bootstrap:1.0.0#message		http://www.w3.org/2001/XMLSchema#string			1	1								
ValidatorDefinitions	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape/property/child/3a49ad950eaef09a4a6abe794aba860c1666bc949e5c488b226f47fa0a14ee27	child	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#child/3a49ad950eaef09a4a6abe794aba860c1666bc949e5c488b226f47fa0a14ee27	urn:codex:bootstrap:1.0.0#ValidatorDefinition				1									
ValidatorDefinitions	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValidatorDefinitions	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape	urn:codex:bootstrap:1.0.0#ValidatorDefinitions#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/property/trait/1f6fa6f69d185e6086d04e7330361bf9001a3b8d0ce511171055dc34eb90c1c5	trait	urn:codex:bootstrap:1.0.0#min		http://www.w3.org/2001/XMLSchema#decimal				1								
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/property/trait/9baf3a40312f39849f46dad1040f2f039f1cffa1238c41e9db675315cfad39b6	trait	urn:codex:bootstrap:1.0.0#max		http://www.w3.org/2001/XMLSchema#decimal				1								
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0/property/1a502986ebd894ccb9c367a58fe6d8ada39d7daa3a65930191a9be752853a7cd		urn:codex:bootstrap:1.0.0#min					1									
ValueInNumericRange	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1	urn:codex:bootstrap:1.0.0#ValueInNumericRange#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1/property/2300b3e5843522fc98e29748d2939261006f016029bfc31b63d99b6ee09a8512		urn:codex:bootstrap:1.0.0#max					1									
ValueIsNonEmpty	urn:codex:bootstrap:1.0.0#ValueIsNonEmpty#shape	urn:codex:bootstrap:1.0.0#ValueIsNonEmpty#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueIsNonEmpty	urn:codex:bootstrap:1.0.0#ValueIsNonEmpty#shape	urn:codex:bootstrap:1.0.0#ValueIsNonEmpty#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueIsOneOf	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueIsOneOf	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueIsOneOf	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape	urn:codex:bootstrap:1.0.0#ValueIsOneOf#shape/property/trait/89445ea08b55421faa49919a5fd272e9a520f701b479d6084847e161ca5b7711	trait	urn:codex:bootstrap:1.0.0#values		urn:cdx:value-type:ValueExpression			1	1								
ValueIsValid	urn:codex:bootstrap:1.0.0#ValueIsValid#shape	urn:codex:bootstrap:1.0.0#ValueIsValid#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueIsValid	urn:codex:bootstrap:1.0.0#ValueIsValid#shape	urn:codex:bootstrap:1.0.0#ValueIsValid#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueIsValid	urn:codex:bootstrap:1.0.0#ValueIsValid#shape	urn:codex:bootstrap:1.0.0#ValueIsValid#shape/property/trait/c0ed6bb5a86892aa3486e7aa88978f01a0ad7b52cb63f4f47a1da8c96f8b6661	trait	urn:codex:bootstrap:1.0.0#validatorName					1	1								
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape	urn:codex:bootstrap:1.0.0#ValueLength#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape	urn:codex:bootstrap:1.0.0#ValueLength#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape	urn:codex:bootstrap:1.0.0#ValueLength#shape/property/trait/1f6fa6f69d185e6086d04e7330361bf9001a3b8d0ce511171055dc34eb90c1c5	trait	urn:codex:bootstrap:1.0.0#min		http://www.w3.org/2001/XMLSchema#integer				1								
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape	urn:codex:bootstrap:1.0.0#ValueLength#shape/property/trait/9baf3a40312f39849f46dad1040f2f039f1cffa1238c41e9db675315cfad39b6	trait	urn:codex:bootstrap:1.0.0#max		http://www.w3.org/2001/XMLSchema#integer				1								
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0	urn:codex:bootstrap:1.0.0#ValueLength#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0/property/1a502986ebd894ccb9c367a58fe6d8ada39d7daa3a65930191a9be752853a7cd		urn:codex:bootstrap:1.0.0#min					1									
ValueLength	urn:codex:bootstrap:1.0.0#ValueLength#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1	urn:codex:bootstrap:1.0.0#ValueLength#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1/property/2300b3e5843522fc98e29748d2939261006f016029bfc31b63d99b6ee09a8512		urn:codex:bootstrap:1.0.0#max					1									
ValueMatchesPattern	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueMatchesPattern	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueMatchesPattern	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape/property/trait/1fd38d5cbd2a997b91f725cb1cb0a710849db30dac491ee42e92443fd8e3c1a2	trait	urn:codex:bootstrap:1.0.0#pattern		http://www.w3.org/2001/XMLSchema#string			1	1								
ValueMatchesPattern	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape	urn:codex:bootstrap:1.0.0#ValueMatchesPattern#shape/property/trait/2934fb49d6b38adef036c28fac69f188feae09259f3184e6d9cfbd0f35454fec	trait	urn:codex:bootstrap:1.0.0#flags		http://www.w3.org/2001/XMLSchema#string				1								
ValueTypeDefinition	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	true							
ValueTypeDefinition	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
ValueTypeDefinition	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape/property/trait/82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	trait	urn:codex:bootstrap:1.0.0#name		http://www.w3.org/2001/XMLSchema#string			1	1								
ValueTypeDefinition	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape/property/trait/9b70e9ddd39e490f1e7d6f02f422245444733d36fa18632d0cd11930b61bc731	trait	urn:codex:bootstrap:1.0.0#baseValueType		urn:cdx:value-type:ValueTypeExpression			1	1								
ValueTypeDefinition	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinition#shape/property/trait/c0ed6bb5a86892aa3486e7aa88978f01a0ad7b52cb63f4f47a1da8c96f8b6661	trait	urn:codex:bootstrap:1.0.0#validatorName						1								
ValueTypeDefinitions	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape/property/child/dd9dceb8fad39c12589f87d7aff8da2818cee6b90fa57340731791f53467a1fb	child	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#child/dd9dceb8fad39c12589f87d7aff8da2818cee6b90fa57340731791f53467a1fb	urn:codex:bootstrap:1.0.0#ValueTypeDefinition				1									
ValueTypeDefinitions	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
ValueTypeDefinitions	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape	urn:codex:bootstrap:1.0.0#ValueTypeDefinitions#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
When	urn:codex:bootstrap:1.0.0#When#shape	urn:codex:bootstrap:1.0.0#When#shape/property/child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2	child	urn:codex:bootstrap:1.0.0#When#child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2	urn:codex:bootstrap:1.0.0#Rule				1	1								
When	urn:codex:bootstrap:1.0.0#When#shape	urn:codex:bootstrap:1.0.0#When#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
When	urn:codex:bootstrap:1.0.0#When#shape	urn:codex:bootstrap:1.0.0#When#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
