AllowsChildConcept	567	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#targetClass	urn:codex:bootstrap:1.0.0#AllowsChildConcept		
AllowsChildConcept	573	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	http://www.w3.org/1999/02/22-rdf-syntax-ns#type		
AllowsChildConcept	579	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1		
AllowsChildConcept	585	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/content		
AllowsChildConcept	591	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2		
AllowsChildConcept	597	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/declaredId		
AllowsChildConcept	603	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/2	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3		
AllowsChildConcept	609	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/isEntity		
AllowsChildConcept	615	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/3	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4		
AllowsChildConcept	621	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#codex/parentNode		
AllowsChildConcept	627	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil		
